699,2017-08-08,03:03:03,Hackers demand millions in bitcoin for stolen HBO files https://t.co/DVj1VOLaoe,-0.5719,0.37,0.63,0,Bitcoin
700,2017-08-08,01:52:02,"The Bitcoin Cash hard fork was a dangerous trick" https://t.co/qmdk4ZZ0TV,-0.5719,0.487,0.513,0,Bitcoin
701,2017-08-08,03:23:09,"Eventually more retailers will catch on &amp; use this strategy. Eventually, central banks &amp; nation states will as well. https://t.co/cOxqmDrNcb",0.2732,0,0.9,0.1,Bitcoin
702,2017-08-08,03:03:03,Hackers demand millions in bitcoin for stolen HBO files https://t.co/DVj1VOLaoe,-0.5719,0.37,0.63,0,Bitcoin
703,2017-08-08,01:52:02,"The Bitcoin Cash hard fork was a dangerous trick" https://t.co/qmdk4ZZ0TV,-0.5719,0.487,0.513,0,Bitcoin
704,2017-08-08,03:23:09,"Eventually more retailers will catch on &amp; use this strategy. Eventually, central banks &amp; nation states will as well. https://t.co/cOxqmDrNcb",0.2732,0,0.9,0.1,Bitcoin
705,2017-08-07,13:03:07,Bitcoin Is Now Worth Nearly 3 Times as Much as Gold https://t.co/0s41Nk6p66 https://t.co/leQiHJaQIn,0.2263,0,0.853,0.147,Bitcoin
706,2017-08-07,22:02:46,"Bitcoin surges to new all-time highs, and @BKBrianKelly makes his case for why the rally is far from over https://t.co/9TH86Wa2q2",0,0,1,0,Bitcoin
707,2017-08-07,21:28:38,"Stock market is up, bitcoin is up, jobs are up. If you read ""the news"" you'd think America was occupied by a foreign army.",0,0,1,0,Bitcoin
508,2017-08-09,14:01:12,Wired – Bitcoin Makes Even Smart People Feel Dumb https://t.co/hXN0PFT7bq by @scottros,-0.1531,0.22,0.6,0.18,Bitcoin
509,2017-08-09,16:46:13,How high can bitcoin go? We're LIVE to explain the cryptocurrency surge https://t.co/oCFb5TYSbf,0,0,1,0,Bitcoin
510,2017-08-09,12:42:32,This is a long tweet storm but a worthwhile read. Being hard to change makes Bitcoin valuable. https://t.co/Dfm3qmRgnL,0.7684,0.073,0.595,0.332,Bitcoin
511,2017-08-09,05:58:00,Beyond Bitcoin: Overstock Lets Customers Pay With More Than 40 Alt Coins https://t.co/DbNbIAxq6s #XEM… https://t.co/Ll3OM18uxh,-0.1027,0.091,0.909,0,Bitcoin
512,2017-08-09,20:38:22,Do you own Bitcoin?,0,0,1,0,Bitcoin
513,2017-08-09,04:30:10,The Atlantic – Big in Venezuela: Bitcoin Mining https://t.co/g9HR3Z1f9E,0,0,1,0,Bitcoin
514,2017-08-09,10:17:58,Australian Senators Push Reserve Bank to Make Bitcoin Official Currency https://t.co/nJfbxv48W0 #bitcoin #cryptos https://t.co/Hvz8nxK3bH,0,0,1,0,Bitcoin
515,2017-08-09,04:01:58,BREAKING: Fidelity Brings Bitcoin Tracking to Traditional Investor Portfolios https://t.co/df6VytYy5J https://t.co/DDgdq7gWo4,0,0,1,0,Bitcoin
516,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
517,2017-08-09,05:58:00,Beyond Bitcoin: Overstock Lets Customers Pay With More Than 40 Alt Coins https://t.co/DbNbIAxq6s #XEM… https://t.co/Ll3OM18uxh,-0.1027,0.091,0.909,0,Bitcoin
518,2017-08-09,04:30:10,The Atlantic – Big in Venezuela: Bitcoin Mining https://t.co/g9HR3Z1f9E,0,0,1,0,Bitcoin
519,2017-08-09,10:17:58,Australian Senators Push Reserve Bank to Make Bitcoin Official Currency https://t.co/nJfbxv48W0 #bitcoin #cryptos https://t.co/Hvz8nxK3bH,0,0,1,0,Bitcoin
520,2017-08-09,06:15:02,Bitcoin just surged to yet another all-time high https://t.co/9m5RzHq04F,0,0,1,0,Bitcoin
521,2017-08-09,10:17:58,You could buy 100 boxes of avocados for the price of 1 bitcoin https://t.co/QWwVYAvmqD https://t.co/XcxaqlEZph,0,0,1,0,Bitcoin
522,2017-08-09,09:05:34,Department Store Operator Begins Testing Bitcoin Payments in Japan https://t.co/CD6RykBuJM https://t.co/FRkQp7X5In,0,0,1,0,Bitcoin
523,2017-08-09,06:43:22,LOCKED IN: Set your time to the future: SegWit is now locked in. Congratulations #Bitcoin.   #trade #BTC @… https://t.co/B4rm52W7Cv,0.5994,0,0.822,0.178,Bitcoin
524,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
525,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
526,2017-08-09,04:40:14,Fidelity allows clients to see digital currencies on its website https://t.co/BRqLY4iMh3 https://t.co/hFjOhvTMmz,0,0,1,0,Bitcoin
527,2017-08-09,04:01:59,"Fidelity, the $2.3 trillion investment giant, is testing out a new cryptocurrency service https://t.co/r0sxITmGfN https://t.co/dkBzNbKdl1",0,0,1,0,Bitcoin
528,2017-08-09,04:01:58,BREAKING: Fidelity Brings Bitcoin Tracking to Traditional Investor Portfolios https://t.co/df6VytYy5J https://t.co/DDgdq7gWo4,0,0,1,0,Bitcoin
529,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
530,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
531,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
532,2017-08-09,04:01:59,"Fidelity, the $2.3 trillion investment giant, is testing out a new cryptocurrency service https://t.co/r0sxITmGfN https://t.co/dkBzNbKdl1",0,0,1,0,Bitcoin
533,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
534,2017-08-09,03:41:27,That wave of Jewish community center bomb threats might have been bought in Bitcoin on AlphaBay https://t.co/GV9cxo8kXx,-0.7184,0.286,0.714,0,Bitcoin
535,2017-08-09,04:00:03,"The latest Bitcoin Price Index is 3,416.78 USD https://t.co/lzUu2wyPQN https://t.co/yRKDGSA4qq",0,0,1,0,Bitcoin
536,2017-08-09,03:42:35,@bitcoincoreorg The #Bitcoin network was threatened &amp; we saw good men &amp; women take action. The #UASF was born &amp; wil… https://t.co/jBe02eKOJT,-0.0258,0.116,0.772,0.112,Bitcoin
537,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
538,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
539,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
540,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
541,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
542,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
543,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
544,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
545,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
623,2017-08-08,11:32:34,"$3,500: Bitcoin Price Sets Another New All-Time High https://t.co/nfvhtHtNrf https://t.co/etOvKorxBL",0,0,1,0,Bitcoin
503,2017-08-09,04:01:58,BREAKING: Fidelity Brings Bitcoin Tracking to Traditional Investor Portfolios https://t.co/df6VytYy5J https://t.co/DDgdq7gWo4,0,0,1,0,Bitcoin
504,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
505,2017-08-09,22:16:06,'@fundstrat Tom Lee says that #bitcoin will be the best-performing asset class from now until the end of the year.… https://t.co/gWNIVWWZya,0.3612,0,0.889,0.111,Bitcoin
506,2017-08-09,15:29:29,"Bitcoin gets this sticker in 2 weeks. Sorry Bcash, but not for you. 😂 https://t.co/ygP6teVuIt",-0.0387,0.087,0.913,0,Bitcoin
507,2017-08-09,12:27:24,Arguments against Bitcoin bear a startling resemblance to early debates against paper currency https://t.co/UUwLaJSSOo,-0.34,0.18,0.733,0.087,Bitcoin
546,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
547,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
548,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
549,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
550,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
551,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
552,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
553,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
554,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
555,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
556,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
557,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
558,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
559,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
560,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
561,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
562,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
563,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
564,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
565,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
566,2017-08-09,01:42:01,"Bitcoin is Now Worth Nearly Three Times the Price of Gold 
https://t.co/fZoTrF7n9R
#Blockchain #btc #fintech https://t.co/srtIcMyVvE",0.2263,0,0.888,0.112,Bitcoin
567,2017-08-09,02:24:34,#Bitcoin price is to new ATH's up w/ restored market confidence. This will be a very exciting year if we can avoid foolish things like SW2x.,0.8122,0.123,0.543,0.334,Bitcoin
568,2017-08-09,02:43:22,.@bitcoincoreorg can now work on the next scaling improvements to #Bitcoin: Scnhorr &amp; MAST. Smart contracts are in the future.,0.6124,0,0.783,0.217,Bitcoin
569,2017-08-09,01:11:10,Putin aide seeks $100 million to help Russian entrepreneurs challenge China in bitcoin mining… https://t.co/FLdZiApjSH,0.4588,0,0.765,0.235,Bitcoin
570,2017-08-09,01:14:22,🎉🎉🎉 #SegWit protocol upgrade has locked in! The first real #Blockchain capacity upgrade for #Bitcoin will happen in… https://t.co/0jFLRqzHcq,0,0,1,0,Bitcoin
571,2017-08-09,02:25:39,"Money is the greatest monopoly of all, and in #bitcoin it has met its maker.",0.6369,0,0.769,0.231,Bitcoin
