poloniex,USDT_ETC,LSTMHighLowRaw,15.151045799255371,-3.804043769836426,-20.068719569857937,2017-08-12,14.69620172,-0.49379814999999994,-3.250810758565201,0.4548440792553716,-3.310245619836426,-16.817908811292735,-32.31041666862907,12.141561393427914
poloniex,USDT_ETC,LSTMRSIVariability,16.550737380981445,0.25522804260253906,1.5662477146475582,2017-08-12,14.69620172,-0.49379814999999994,-3.250810758565201,1.8545356609814458,0.749026192602539,4.817058473212759,-7.9244643439331695,15.427912895818842
poloniex,USDT_ETC,LSTMManyCalculatedFeatures,16.613494873046875,0,0,2017-08-12,14.69620172,-0.49379814999999994,-3.250810758565201,1.9172931530468755,0.49379814999999994,3.250810758565201,-7.665078079815526,15.18999987
poloniex,USDT_XRP,LSTMCloseFeature,0.27357450127601624,-0.00035753846168518066,-0.13052086277586772,2017-08-12,0.17186753,-0.005674220000000008,-3.195991928659038,0.10170697127601624,0.005316681538314827,3.06547106588317,-1.689830380786577,0.17731002097611262
poloniex,USDT_XRP,LSTM5Features,0.23460231721401215,-0.014410927891731262,-5.787213401283801,2017-08-12,0.17186753,-0.005674220000000008,-3.195991928659038,0.06273478721401216,-0.008736707891731255,-2.5912214726247633,-2.7395889526762027,0.16726703005112623
poloniex,USDT_XRP,LSTMHighLow,0.25764474272727966,-0.022357463836669922,-7.98474558862582,2017-08-12,0.17186753,-0.005674220000000008,-3.195991928659038,0.08577721272727967,-0.016683243836669914,-4.788753659966782,-2.0036502065698514,0.16336549294890593
poloniex,USDT_XRP,LSTMHighLowRaw,0.20688480138778687,-0.08430719375610352,-28.952442087030494,2017-08-12,0.17186753,-0.005674220000000008,-3.195991928659038,0.035017271387786875,-0.07863297375610351,-25.756450158371457,-4.908078876184025,0.12613907765094953
poloniex,USDT_XRP,LSTMRSIVariability,0.23712655901908875,-0.002219974994659424,-0.9275149956973714,2017-08-12,0.17186753,-0.005674220000000008,-3.195991928659038,0.06525902901908875,0.0034542450053405838,2.2684769329616667,-2.6336207048028166,0.17589502364512646
poloniex,USDT_XRP,LSTMManyCalculatedFeatures,0.1560152769088745,0,0,2017-08-12,0.17186753,-0.005674220000000008,-3.195991928659038,-0.01585225309112548,0.005674220000000008,3.195991928659038,10.841836110742902,0.17754175
poloniex,USDT_BTC,LSTMCloseFeature,3235.55859375,36.322265625,1.135341747206517,2017-08-11,3641.33709998,225.47100674000012,6.600698053890558,-405.77850622999995,-189.14874111500012,-5.465356306684042,8.973706206893196,3454.647847025226
poloniex,USDT_BTC,LSTM5Features,3101.561767578125,56.261962890625,1.8475016090049117,2017-08-11,3641.33709998,225.47100674000012,6.600698053890558,-539.775332401875,-169.20904384937512,-4.7531964448856465,6.746023542381781,3478.974274274062
poloniex,USDT_BTC,LSTMHighLow,3026.31396484375,36.25634765625,1.212563512082197,2017-08-11,3641.33709998,225.47100674000012,6.600698053890558,-615.02313513625,-189.21465908375012,-5.388134541808361,5.920650609628387,3457.2856391082155
poloniex,USDT_BTC,LSTMHighLowRaw,3078.058837890625,46.6123046875,1.5376258224237234,2017-08-11,3641.33709998,225.47100674000012,6.600698053890558,-563.278262089375,-178.85870205250012,-5.063072231466835,6.464543983062907,3468.3893323490743
poloniex,USDT_BTC,LSTMRSIVariability,2567.28466796875,38.94482421875,1.5403318630215295,2017-08-11,3641.33709998,225.47100674000012,6.600698053890558,-1074.05243201125,-186.52618252125012,-5.060366190869029,3.3902787158735834,3468.481767072324
poloniex,USDT_BTC,Atr_14moment_20,3597.709228515625,96.89208984375,2.7676992543663252,2017-08-11,3641.33709998,225.47100674000012,6.600698053890558,-43.62787146437495,-128.57891689625012,-3.832998799524233,83.46355157283787,3510.4069936327555
poloniex,USDT_BTC,Atr_14moment_20lowhigh,3059.58935546875,0.657470703125,0.02149347314333465,2017-08-11,3641.33709998,225.47100674000012,6.600698053890558,-581.74774451125,-224.81353603687512,-6.5792045807472235,6.259305917961463,3416.6002815013626
poloniex,USDT_BTC,Macd_12_26_9stoch_d_14_3roc_14,1967.390869140625,-64.4542236328125,-3.1722016536621633,2017-08-11,3641.33709998,225.47100674000012,6.600698053890558,-1673.946230839375,-289.9252303728126,-9.772899707552721,2.1753011135573375,3307.5079325433553
poloniex,USDT_BTC,Moment_20ema_rel_diff_10ma_rel_diff_50,2981.7568359375,4.036376953125,0.13555258153754654,2017-08-11,3641.33709998,225.47100674000012,6.600698053890558,-659.5802640425,-221.43462978687512,-6.4651454723530115,5.52068838091458,3420.4963879112524
poloniex,USDT_BTC,Roc_14moment_20ema_rel_diff_10,2685.3369140625,4.36865234375,0.16295054313508686,2017-08-11,3641.33709998,225.47100674000012,6.600698053890558,-956.0001859175,-221.10235439625012,-6.437747510755472,3.8089292801604504,3421.4322655917017
poloniex,USDT_LTC,LSTMCloseFeature,44.02628707885742,-0.6463203430175781,-1.446793416184371,2017-08-11,46.92434999,0.1558499900000001,0.3332370933427416,-2.8980629111425813,-0.8021703330175782,-1.7800305095271125,16.191625726820316,46.09185642115182
poloniex,USDT_LTC,LSTM5Features,47.45246505737305,-0.4620552062988281,-0.9643323229704795,2017-08-11,46.92434999,0.1558499900000001,0.3332370933427416,0.5281150673730437,-0.6179051962988282,-1.2975694163132212,-88.85251129722859,46.31749623753156
poloniex,USDT_LTC,LSTMHighLow,46.350318908691406,-0.30376434326171875,-0.6510991580763769,2017-08-11,46.92434999,0.1558499900000001,0.3332370933427416,-0.5740310813085969,-0.45961433326171885,-0.9843362514191185,81.74531226258401,46.46399069025505
poloniex,USDT_LTC,LSTMHighLowRaw,47.48371124267578,-0.624755859375,-1.2986401292930985,2017-08-11,46.92434999,0.1558499900000001,0.3332370933427416,0.5593612526757781,-0.7806058493750001,-1.63187722263584,-83.88916780619181,46.16114549113156
poloniex,USDT_LTC,LSTMRSIVariability,41.80110168457031,-1.8983802795410156,-4.344171130220905,2017-08-11,46.92434999,0.1558499900000001,0.3332370933427416,-5.123248305429691,-2.0542302695410157,-4.677408223563647,9.159101256183293,44.73679632496264
poloniex,USDT_ETH,LSTMCloseFeature,311.5630187988281,9.68267822265625,3.2074557104897234,2017-08-11,308.52165,10.521650000000022,3.5307550335570546,3.0413687988281026,-0.8389717773437724,-0.3232993230673311,-101.44170944308999,307.5582180172594
poloniex,USDT_ETH,LSTM5Features,347.9195861816406,1.269134521484375,0.36611362120150626,2017-08-11,308.52165,10.521650000000022,3.5307550335570546,39.3979361816406,-9.252515478515647,-3.1646414123555484,-7.830908923187981,299.0910185911805
poloniex,USDT_ETH,LSTMHighLow,265.012451171875,11.962631225585938,4.727381836558927,2017-08-11,308.52165,10.521650000000022,3.5307550335570546,-43.50919882812502,1.4409812255859151,1.1966268030018727,7.090952219523905,312.0875978729456
poloniex,USDT_ETH,LSTMHighLowRaw,316.6278076171875,17.666473388671875,5.909283698596368,2017-08-11,308.52165,10.521650000000022,3.5307550335570546,8.106157617187478,7.144823388671853,2.378528665039313,-38.0601592727289,315.60966542181717
poloniex,USDT_ETH,LSTMRSIVariability,323.0660400390625,-7.885009765625,-2.382530519325556,2017-08-11,308.52165,10.521650000000022,3.5307550335570546,14.544390039062478,-18.406659765625022,-5.913285552882611,-21.21241586421916,290.90005905240986
