exchange,pair,model,prediction_close,prediction_trend,prediction_percentage_trend,date,real_close,real_trend,real_percentage_trend,close_diff,trend_diff,trend_percentage_diff,percentage_diff,prediction_close_on_precentage
poloniex,USDT_ETH,LSTMRSIVariability,275.14111328125,2.099853515625,0.7690608801861983,2017-08-06,264.51,10.419999999999987,4.100909126687389,10.631113281250009,-8.320146484374987,-3.331848246501191,-24.880743248829237,256.0441067904651
poloniex,USDT_ETC,LSTMCloseFeature,16.18865394592285,-1.1119441986083984,-6.427200893975368,2017-08-06,15.4323825,-0.2176174900000003,-1.390527093540275,0.7562714459228523,-0.8943267086083981,-5.036673800435094,-20.405877523470938,14.644143050735575
poloniex,USDT_ETC,LSTM5Features,17.258766174316406,-0.04183197021484375,-0.24179493602113933,2017-08-06,15.4323825,-0.2176174900000003,-1.390527093540275,1.826383674316407,0.17578551978515655,1.1487321575191356,-8.449693630653018,15.61215908253687
poloniex,USDT_ETC,LSTMHighLow,16.071617126464844,-0.08044052124023438,-0.49802027082081113,2017-08-06,15.4323825,-0.2176174900000003,-1.390527093540275,0.6392346264648445,0.13717696875976593,0.8925068227194638,-24.14196894393161,15.572059817666345
poloniex,USDT_ETC,LSTMHighLowRaw,16.071617126464844,-0.08044052124023438,-0.49802027082081113,2017-08-06,15.4323825,-0.2176174900000003,-1.390527093540275,0.6392346264648445,0.13717696875976593,0.8925068227194638,-24.14196894393161,15.572059817666345
poloniex,USDT_ETC,LSTMRSIVariability,16.936546325683594,-0.05066871643066406,-0.2982755931743226,2017-08-06,15.4323825,-0.2176174900000003,-1.390527093540275,1.5041638256835945,0.16694877356933624,1.0922515003659523,-10.25977505674056,15.603319859698045
poloniex,USDT_XRP,LSTMCloseFeature,0.26940587162971497,0.01942293345928192,7.769703645150286,2017-08-06,0.18030005,-0.003702220000000006,-2.012051264367557,0.08910582162971498,0.023125153459281927,9.781754909517844,-2.023437377068903,0.19829870107934927
poloniex,USDT_XRP,LSTM5Features,0.25272974371910095,0.0027468055486679077,1.098797209430027,2017-08-06,0.18030005,-0.003702220000000006,-2.012051264367557,0.07242969371910096,0.006449025548667914,3.110848473797584,-2.4893112305464817,0.1860240818080479
poloniex,USDT_XRP,LSTMHighLow,0.27485209703445435,0.0011840760707855225,0.43266877387282165,2017-08-06,0.18030005,-0.003702220000000006,-2.012051264367557,0.09455204703445436,0.0048862960707855285,2.444720038240379,-1.906886795738007,0.18479839036550716
poloniex,USDT_XRP,LSTMHighLowRaw,0.27485209703445435,0.0011840760707855225,0.43266877387282165,2017-08-06,0.18030005,-0.003702220000000006,-2.012051264367557,0.09455204703445436,0.0048862960707855285,2.444720038240379,-1.906886795738007,0.18479839036550716
poloniex,USDT_XRP,LSTMRSIVariability,0.23978401720523834,0.011937260627746582,5.239161973186422,2017-08-06,0.18030005,-0.003702220000000006,-2.012051264367557,0.05948396720523835,0.015639480627746588,7.25121323755398,-3.031069689382153,0.1936424469596398
poloniex,USDT_BTC,LSTMCloseFeature,2606.994873046875,-14.516357421875,-0.5537400432680711,2017-08-05,3256.53665595,393.5266574499997,13.745207234909335,-649.5417829031248,-408.0430148718747,-14.298947278177407,5.01359072143892,2847.1563656955373
poloniex,USDT_BTC,LSTM5Features,2606.994873046875,-14.516357421875,-0.5537400432680711,2017-08-05,3256.53665595,393.5266574499997,13.745207234909335,-649.5417829031248,-408.0430148718747,-14.298947278177407,5.01359072143892,2847.1563656955373
poloniex,USDT_BTC,LSTMHighLow,2728.0888671875,0.892333984375,0.032719826881231144,2017-08-05,3256.53665595,393.5266574499997,13.745207234909335,-528.4477887624998,-392.6343234656247,-13.712487408028105,6.162456774728949,2863.9467704151016
poloniex,USDT_BTC,LSTMHighLowRaw,2728.0888671875,0.892333984375,0.032719826881231144,2017-08-05,3256.53665595,393.5266574499997,13.745207234909335,-528.4477887624998,-392.6343234656247,-13.712487408028105,6.162456774728949,2863.9467704151016
poloniex,USDT_BTC,LSTMRSIVariability,2406.900146484375,4.631103515625,0.19278038524368746,2017-08-05,3256.53665595,393.5266574499997,13.745207234909335,-849.6365094656248,-388.8955539343747,-13.552426849665649,3.8328586632867085,2868.5293202046737
poloniex,USDT_BTC,Atr14Moment20,2950.0576171875,5.008544921875,0.17006660327129722,2017-08-05,3256.53665595,393.5266574499997,13.745207234909335,-306.47903876249984,-388.5181125281247,-13.575140631638037,10.625642357465079,2867.8790223557667
poloniex,USDT_BTC,Atr14Moment20LowHigh,2869.375244140625,4.375244140625,0.15271358256980802,2017-08-05,3256.53665595,393.5266574499997,13.745207234909335,-387.16141180937484,-389.1514133093747,-13.592493652339527,8.411315168861426,2867.382203638041
poloniex,USDT_BTC,Macd_12_26_9stoch_d_14_3roc_14,2822.07421875,109.28125,4.028366751862919,2017-08-05,3256.53665595,393.5266574499997,13.745207234909335,-434.46243719999984,-284.2454074499997,-9.716840483046417,7.495553992970145,2978.342541382085
poloniex,USDT_BTC,Moment_20ema_rel_diff_10ma_rel_diff_50,1375.66455078125,139.568603515625,11.291081717755446,2017-08-05,3256.53665595,393.5266574499997,13.745207234909335,-1880.8721051687498,-253.95805393437468,-2.454125517153889,1.731397178468882,3186.274797018144
poloniex,USDT_BTC,Roc_14moment_20ema_rel_diff_10,1535.3388671875,126.158203125,8.952592548445912,2017-08-05,3256.53665595,393.5266574499997,13.745207234909335,-1721.1977887624998,-267.3684543249997,-4.792614686463423,1.8920176851327308,3119.3236182869728
poloniex,USDT_LTC,LSTMCloseFeature,48.57033920288086,0.25018310546875,0.5177613767728475,2017-08-05,46.1656,3.0771868799999993,7.141564650872896,2.4047392028808616,-2.8270037745312493,-6.623803274100048,-19.197757471868016,43.31150828099968
poloniex,USDT_LTC,LSTM5Features,48.57033920288086,0.25018310546875,0.5177613767728475,2017-08-05,46.1656,3.0771868799999993,7.141564650872896,2.4047392028808616,-2.8270037745312493,-6.623803274100048,-19.197757471868016,43.31150828099968
poloniex,USDT_LTC,LSTMHighLow,44.847110748291016,0.517181396484375,1.166664156804702,2017-08-05,46.1656,3.0771868799999993,7.141564650872896,-1.3184892517089821,-2.5600054835156243,-5.974900494068194,35.014013151917375,43.59111019160697
poloniex,USDT_LTC,LSTMHighLowRaw,44.847110748291016,0.517181396484375,1.166664156804702,2017-08-05,46.1656,3.0771868799999993,7.141564650872896,-1.3184892517089821,-2.5600054835156243,-5.974900494068194,35.014013151917375,43.59111019160697
poloniex,USDT_LTC,LSTMRSIVariability,50.03831481933594,1.7028427124023438,3.5229669602380396,2017-08-05,46.1656,3.0771868799999993,7.141564650872896,3.8727148193359398,-1.3743441675976555,-3.6185976906348563,-11.920733168758366,44.606403677908474
poloniex,USDT_ETH,LSTMCloseFeature,281.9586181640625,9.96026611328125,3.66188472767721,2017-08-05,254.09,33.09,14.972850678733032,27.868618164062497,-23.129733886718753,-11.310965951055822,-9.117423709499075,229.09276524816664
poloniex,USDT_ETH,LSTM5Features,281.9586181640625,9.96026611328125,3.66188472767721,2017-08-05,254.09,33.09,14.972850678733032,27.868618164062497,-23.129733886718753,-11.310965951055822,-9.117423709499075,229.09276524816664
poloniex,USDT_ETH,LSTMHighLow,228.11129760742188,-5.6385040283203125,-2.4121962837456974,2017-08-05,254.09,33.09,14.972850678733032,-25.97870239257813,-38.728504028320316,-17.38504696247873,9.780704061361861,215.669046212922
poloniex,USDT_ETH,LSTMHighLowRaw,228.11129760742188,-5.6385040283203125,-2.4121962837456974,2017-08-05,254.09,33.09,14.972850678733032,-25.97870239257813,-38.728504028320316,-17.38504696247873,9.780704061361861,215.669046212922
poloniex,USDT_ETH,LSTMRSIVariability,273.041259765625,-12.821563720703125,-4.485215518525212,2017-08-05,254.09,33.09,14.972850678733032,18.951259765624997,-45.91156372070313,-19.458066197258244,-13.40755195920456,211.08767370405928
poloniex,USDT_ETC,LSTMCloseFeature,17.30059814453125,-0.15335464477539062,-0.878624152514868,2017-08-05,15.64999999,0.7894022199999995,5.312048897478499,1.6505981545312505,-0.9427568647753901,-6.190673049993367,-9.48141129749682,14.730028968784694
poloniex,USDT_ETC,LSTM5Features,17.30059814453125,-0.15335464477539062,-0.878624152514868,2017-08-05,15.64999999,0.7894022199999995,5.312048897478499,1.6505981545312505,-0.9427568647753901,-6.190673049993367,-9.48141129749682,14.730028968784694
poloniex,USDT_ETC,LSTMHighLow,16.152057647705078,0.03638267517089844,0.22575954921469407,2017-08-05,15.64999999,0.7894022199999995,5.312048897478499,0.5020576577050786,-0.753019544829101,-5.086289348263805,-31.171718526387274,14.89414698853616
poloniex,USDT_ETC,LSTMHighLowRaw,16.152057647705078,0.03638267517089844,0.22575954921469407,2017-08-05,15.64999999,0.7894022199999995,5.312048897478499,0.5020576577050786,-0.753019544829101,-5.086289348263805,-31.171718526387274,14.89414698853616
poloniex,USDT_ETC,LSTMRSIVariability,16.987215042114258,-0.1261425018310547,-0.7370996691159752,2017-08-05,15.64999999,0.7894022199999995,5.312048897478499,1.3372150521142583,-0.9155447218310542,-6.049148566594475,-11.70342793050073,14.751060353008674
poloniex,USDT_XRP,LSTMCloseFeature,0.24998293817043304,0.0009497106075286865,0.38135899246167665,2017-08-05,0.18400227,0.010402610000000007,5.992298602428143,0.06598066817043305,-0.00945289939247132,-5.610939609966466,-2.788730018991445,0.17426169791429288
poloniex,USDT_XRP,LSTM5Features,0.24998293817043304,0.0009497106075286865,0.38135899246167665,2017-08-05,0.18400227,0.010402610000000007,5.992298602428143,0.06598066817043305,-0.00945289939247132,-5.610939609966466,-2.788730018991445,0.17426169791429288
poloniex,USDT_XRP,LSTMHighLow,0.2736680209636688,0.0008971989154815674,0.3289204133875689,2017-08-05,0.18400227,0.010402610000000007,5.992298602428143,0.08966575096366883,-0.00950541108451844,-5.663378189040574,-2.0520908822205133,0.1741706647193114
poloniex,USDT_XRP,LSTMHighLowRaw,0.2736680209636688,0.0008971989154815674,0.3289204133875689,2017-08-05,0.18400227,0.010402610000000007,5.992298602428143,0.08966575096366883,-0.00950541108451844,-5.663378189040574,-2.0520908822205133,0.1741706647193114
poloniex,USDT_XRP,LSTMRSIVariability,0.22784675657749176,0.0005721300840377808,0.25173513333405895,2017-08-05,0.18400227,0.010402610000000007,5.992298602428143,0.043844486577491765,-0.009830479915962226,-5.740563469094084,-4.196702581401885,0.17403667133556847
poloniex,USDT_BTC,LSTMCloseFeature,2621.51123046875,-13.585693359375,-0.5155671215174297,2017-08-04,2863.0099985,68.11999855000022,2.4373051730557864,-241.49876803125017,-81.70569190937522,-2.952872294573216,11.855174342460927,2780.480466027679
poloniex,USDT_BTC,LSTM5Features,2621.51123046875,-13.585693359375,-0.5155671215174297,2017-08-04,2863.0099985,68.11999855000022,2.4373051730557864,-241.49876803125017,-81.70569190937522,-2.952872294573216,11.855174342460927,2780.480466027679
poloniex,USDT_BTC,LSTMHighLow,2727.196533203125,-2.674560546875,-0.09797387697164042,2017-08-04,2863.0099985,68.11999855000022,2.4373051730557864,-135.81346529687517,-70.79455909687522,-2.5352790500274267,21.08045761325459,2792.151737859956
poloniex,USDT_BTC,LSTMHighLowRaw,2727.196533203125,-2.674560546875,-0.09797387697164042,2017-08-04,2863.0099985,68.11999855000022,2.4373051730557864,-135.81346529687517,-70.79455909687522,-2.5352790500274267,21.08045761325459,2792.151737859956
poloniex,USDT_BTC,LSTMRSIVariability,2402.26904296875,-74.12109375,-2.9931105220848373,2017-08-04,2863.0099985,68.11999855000022,2.4373051730557864,-460.74095553125017,-142.24109230000022,-5.430415695140624,6.213925556495951,2711.2358532808
poloniex,USDT_BTC,Atr14Moment20,2945.049072265625,-1.15380859375,-0.0391625641684746,2017-08-04,2863.0099985,68.11999855000022,2.4373051730557864,82.03907376562483,-69.27380714375022,-2.476467737224261,-34.89812679601009,2793.795449360331
poloniex,USDT_BTC,Atr14Moment20LowHigh,2865,8.16845703125,0.28592715070492175,2017-08-04,2863.0099985,68.11999855000022,2.4373051730557864,1.9900014999998348,-59.95154151875022,-2.1513780223508645,-1438.6974072633805,2802.8813492921936
poloniex,USDT_BTC,Macd_12_26_9stoch_d_14_3roc_14,2712.79296875,120.318603515625,4.641072063397143,2017-08-04,2863.0099985,68.11999855000022,2.4373051730557864,-150.21702975000017,52.19860496562478,2.2037668903413565,19.05915729571265,2924.60285894036
poloniex,USDT_BTC,Moment_20ema_rel_diff_10ma_rel_diff_50,1236.095947265625,85.68212890625,7.4479398229449965,2017-08-04,2863.0099985,68.11999855000022,2.4373051730557864,-1626.9140512343752,17.56213035624978,5.0106346498892105,1.7597795017676392,3003.0517252637833
poloniex,USDT_BTC,Roc_14moment_20ema_rel_diff_10,1409.1806640625,40.954833984375,2.993280281957292,2017-08-04,2863.0099985,68.11999855000022,2.4373051730557864,-1453.8293344375002,-27.16516456562522,0.5559751089015057,1.9692889190516472,2878.5488912208993
poloniex,USDT_LTC,LSTMCloseFeature,48.32015609741211,0.11324310302734375,0.23491050555453433,2017-08-04,43.08841312,0.5384129999999985,1.2653654488403288,5.231742977412111,-0.4251698969726547,-1.0304549432857943,-8.235957558701353,42.64995454039535
poloniex,USDT_LTC,LSTM5Features,48.32015609741211,0.11324310302734375,0.23491050555453433,2017-08-04,43.08841312,0.5384129999999985,1.2653654488403288,5.231742977412111,-0.4251698969726547,-1.0304549432857943,-8.235957558701353,42.64995454039535
poloniex,USDT_LTC,LSTMHighLow,44.32992935180664,0.5946884155273438,1.3597465174452423,2017-08-04,43.08841312,0.5384129999999985,1.2653654488403288,1.2415162318066422,0.056275415527345274,0.09438106860491358,-34.706282540743075,43.128572264804646
poloniex,USDT_LTC,LSTMHighLowRaw,44.32992935180664,0.5946884155273438,1.3597465174452423,2017-08-04,43.08841312,0.5384129999999985,1.2653654488403288,1.2415162318066422,0.056275415527345274,0.09438106860491358,-34.706282540743075,43.128572264804646
poloniex,USDT_LTC,LSTMRSIVariability,48.335472106933594,2.4246559143066406,5.281230253310174,2017-08-04,43.08841312,0.5384129999999985,1.2653654488403288,5.247058986933595,1.8862429143066421,4.015864804469845,-8.211917042918753,44.79716359912096
poloniex,USDT_ETH,LSTMCloseFeature,271.99835205078125,8.80462646484375,3.3453025695207463,2017-08-04,221,-3.5999999999999943,-1.6028495102404248,50.99835205078125,12.404626464843744,4.948152079761171,-4.333473359687011,232.11354957114358
poloniex,USDT_ETH,LSTM5Features,271.99835205078125,8.80462646484375,3.3453025695207463,2017-08-04,221,-3.5999999999999943,-1.6028495102404248,50.99835205078125,12.404626464843744,4.948152079761171,-4.333473359687011,232.11354957114358
poloniex,USDT_ETH,LSTMHighLow,233.7498016357422,-4.5733642578125,-1.9189759588269149,2017-08-04,221,-3.5999999999999943,-1.6028495102404248,12.749801635742188,-0.9733642578125057,-0.3161264485864901,-17.333603009199695,220.28997999647476
poloniex,USDT_ETH,LSTMHighLowRaw,233.7498016357422,-4.5733642578125,-1.9189759588269149,2017-08-04,221,-3.5999999999999943,-1.6028495102404248,12.749801635742188,-0.9733642578125057,-0.3161264485864901,-17.333603009199695,220.28997999647476
poloniex,USDT_ETH,LSTMRSIVariability,285.8628234863281,-7.249755859375,-2.4733690637086188,2017-08-04,221,-3.5999999999999943,-1.6028495102404248,64.86282348632812,-3.6497558593750057,-0.870519553468194,-3.4071905618876226,219.04481308291042
poloniex,USDT_ETC,LSTMCloseFeature,17.45395278930664,-0.3779163360595703,-2.1193310325611145,2017-08-04,14.86059777,-0.4078396899999994,-2.6711291909761634,2.5933550193066406,0.02992335394042911,0.5517981584150489,-5.730259705812716,14.944848726723034
poloniex,USDT_ETC,LSTM5Features,17.45395278930664,-0.3779163360595703,-2.1193310325611145,2017-08-04,14.86059777,-0.4078396899999994,-2.6711291909761634,2.5933550193066406,0.02992335394042911,0.5517981584150489,-5.730259705812716,14.944848726723034
poloniex,USDT_ETC,LSTMHighLow,16.11567497253418,0.10174751281738281,0.6353688879466312,2017-08-04,14.86059777,-0.4078396899999994,-2.6711291909761634,1.2550772025341796,0.5095872028173822,3.3064980789227945,-11.840385388240927,15.365448361296428
poloniex,USDT_ETC,LSTMHighLowRaw,16.11567497253418,0.10174751281738281,0.6353688879466312,2017-08-04,14.86059777,-0.4078396899999994,-2.6711291909761634,1.2550772025341796,0.5095872028173822,3.3064980789227945,-11.840385388240927,15.365448361296428
poloniex,USDT_ETC,LSTMRSIVariability,17.113357543945312,-0.050853729248046875,-0.29627769338559107,2017-08-04,14.86059777,-0.4078396899999994,-2.6711291909761634,2.2527597739453125,0.35698596075195255,2.3748514975905723,-6.59661893019968,15.22320048567749
poloniex,USDT_XRP,LSTMCloseFeature,0.24903322756290436,0.0005030930042266846,0.20242736564724503,2017-08-04,0.17359966,-0.0010003400000000162,-0.5729324169530448,0.07543356756290437,0.0015034330042267008,0.7753597826002898,-2.301358209728507,0.17495343818042008
poloniex,USDT_XRP,LSTM5Features,0.24903322756290436,0.0005030930042266846,0.20242736564724503,2017-08-04,0.17359966,-0.0010003400000000162,-0.5729324169530448,0.07543356756290437,0.0015034330042267008,0.7753597826002898,-2.301358209728507,0.17495343818042008
poloniex,USDT_XRP,LSTMHighLow,0.27277082204818726,0.0008681416511535645,0.3192839621462722,2017-08-04,0.17359966,-0.0010003400000000162,-0.5729324169530448,0.09917116204818727,0.0018684816511535807,0.892216379099317,-1.7505054535475537,0.1751574697979074
poloniex,USDT_XRP,LSTMHighLowRaw,0.27277082204818726,0.0008681416511535645,0.3192839621462722,2017-08-04,0.17359966,-0.0010003400000000162,-0.5729324169530448,0.09917116204818727,0.0018684816511535807,0.892216379099317,-1.7505054535475537,0.1751574697979074
poloniex,USDT_XRP,LSTMRSIVariability,0.22727462649345398,-0.007200717926025391,-3.0709915124991625,2017-08-04,0.17359966,-0.0010003400000000162,-0.5729324169530448,0.05367496649345399,-0.006200377926025374,-2.4980590955461177,-3.2342760758159317,0.16923804881917648
poloniex,USDT_BTC,LSTMCloseFeature,2635.096923828125,-16.734130859375,-0.6310406098380578,2017-08-03,2794.88999995,95.88999994999995,3.552797330492773,-159.79307612187495,-112.62413080937495,-4.183837940330831,17.490682749096862,2681.968213940471
poloniex,USDT_BTC,LSTM5Features,2635.096923828125,-16.734130859375,-0.6310406098380578,2017-08-03,2794.88999995,95.88999994999995,3.552797330492773,-159.79307612187495,-112.62413080937495,-4.183837940330831,17.490682749096862,2681.968213940471
poloniex,USDT_BTC,LSTMHighLow,2729.87109375,-0.998779296875,-0.03657366858570401,2017-08-03,2794.88999995,95.88999994999995,3.552797330492773,-65.01890619999995,-96.88877924687495,-3.589370999078477,42.985804642004304,2698.012876684872
poloniex,USDT_BTC,LSTMHighLowRaw,2729.87109375,-0.998779296875,-0.03657366858570401,2017-08-03,2794.88999995,95.88999994999995,3.552797330492773,-65.01890619999995,-96.88877924687495,-3.589370999078477,42.985804642004304,2698.012876684872
poloniex,USDT_BTC,LSTMRSIVariability,2476.39013671875,-73.940185546875,-2.899239557375811,2017-08-03,2794.88999995,95.88999994999995,3.552797330492773,-318.49986323124995,-169.83018549687495,-6.452036887868584,8.775168603198875,2620.749524346427
poloniex,USDT_BTC,Atr14Moment20,2946.202880859375,-7.85009765625,-0.26573990762327415,2017-08-03,2794.88999995,95.88999994999995,3.552797330492773,151.31288090937505,-103.74009760624995,-3.8185372381160474,-18.47093243584416,2691.827679893248
poloniex,USDT_BTC,Atr14Moment20LowHigh,2856.83154296875,35.494384765625,1.2580695881179595,2017-08-03,2794.88999995,95.88999994999995,3.552797330492773,61.94154301875005,-60.39561518437495,-2.2947277423748136,-45.12141389671179,2732.9552981833035
poloniex,USDT_BTC,Macd_12_26_9stoch_d_14_3roc_14,2592.474365234375,200.7177734375,8.392065234644344,2017-08-03,2794.88999995,95.88999994999995,3.552797330492773,-202.41563471562495,104.82777348750005,4.839267904151571,13.807678462568166,2925.501840683051
