#,id,date_time,open,close,low,high,volume,pair_id
58,10358632,2015-08-10 15:00:00.000000,268.86343705,268.86343705,268.86343705,268.86343705,0,83
59,10358633,2015-08-10 19:00:00.000000,266.21932357,262.1,262.1,266.21932357,9.47897363,83
60,10358634,2015-08-10 23:00:00.000000,266.21932357,266.21932357,266.21932357,266.21932357,0.04318876,83
61,10358635,2015-08-11 03:00:00.000000,266.21932357,266.21932357,266.21932357,266.21932357,0,83
62,10358636,2015-08-11 07:00:00.000000,266.21932357,266.21932357,266.21932357,266.21932357,0.07394774,83
63,10358637,2015-08-11 11:00:00.000000,269.25604587,269.25604587,269.25604587,269.25604587,3.85302439,83
64,10358638,2015-08-11 15:00:00.000000,269.25604587,269.25604587,269.25604587,269.25604587,0.06315669,83
65,10358639,2015-08-11 19:00:00.000000,269.25604587,262.22661887,262.22661887,269.25604587,47.65057421,83
66,10358640,2015-08-11 23:00:00.000000,262.36579507,262.36579507,262.36579507,262.36579507,126.9338861,83
67,10358641,2015-08-12 03:00:00.000000,262.10000001,269.25604587,261.60615343,269.25604587,68.91977769,83
68,10358642,2015-08-12 07:00:00.000000,269.25604587,275.6263664,264.79480172,275.6263664,152.42815073,83
69,10358643,2015-08-12 11:00:00.000000,275.6263664,275.6263664,275.6263664,275.6263664,0,83
70,10358644,2015-08-12 15:00:00.000000,271.33813397,263.78584757,263.78584757,271.33813397,127.79623648,83
71,10358645,2015-08-12 19:00:00.000000,263.3520625,271.33813395,263.32859493,271.33813395,29.27262924,83
72,10358646,2015-08-12 23:00:00.000000,265,271.33813389,264.339525,271.33813389,346.09199739,83
73,10358647,2015-08-13 03:00:00.000000,270,265.413175,265.413175,270,26.5982659,83
74,10358648,2015-08-13 07:00:00.000000,265.413175,265.413175,265.413175,265.413175,0,83
75,10358649,2015-08-13 11:00:00.000000,263.39255361,263.4,263.39255361,263.4,5.32627319,83
76,10358650,2015-08-13 15:00:00.000000,263.32859493,261.19554975,261.19554975,263.32859493,7.75816961,83
77,10358651,2015-08-13 19:00:00.000000,261.19554975,260.86809115,260,261.19554975,50.59728909,83
78,10358652,2015-08-13 23:00:00.000000,261.03380791,260.17425275,260,269.87728091,775.26427755,83
79,10358653,2015-08-14 03:00:00.000000,263,263,263,263,0.04044677,83
80,10358654,2015-08-14 07:00:00.000000,263,263,263,263,0,83
81,10358655,2015-08-14 11:00:00.000000,260.143425,260.143425,260.143425,260.143425,143.89063789,83
82,10358656,2015-08-14 15:00:00.000000,262.94999939,259.41292808,255,262.9499994,109.12253465,83
83,10358657,2015-08-14 19:00:00.000000,259.41292808,263,259.41292808,263,148.57252397,83
84,10358658,2015-08-14 23:00:00.000000,263,263,263,263,0,83
85,10358659,2015-08-15 03:00:00.000000,262.97999999,265,262.97999999,265,154.6400575,83
86,10358660,2015-08-15 07:00:00.000000,265,266,265,266,19.14588321,83
87,10358661,2015-08-15 11:00:00.000000,263.60264612,266,261.55349888,266,11.00521675,83
88,10358662,2015-08-15 15:00:00.000000,266,266,266,266,0,83
89,10358663,2015-08-15 19:00:00.000000,266,266,266,266,0,83
90,10358664,2015-08-15 23:00:00.000000,263,262.75541369,262.75541369,263,22.31712165,83
91,10358665,2015-08-16 03:00:00.000000,262.66375578,258.27685,258.27685,267,95.27028095,83
92,10358666,2015-08-16 07:00:00.000000,258.27685,258.27685,258.27685,258.27685,0,83
93,10358667,2015-08-16 11:00:00.000000,257.89777067,257.61911337,257.61911337,264.818575,23.62013847,83
94,10358668,2015-08-16 15:00:00.000000,262.59660347,259.41292809,259.41292809,264.50855295,217.57941983,83
95,10358669,2015-08-16 19:00:00.000000,259.41292809,259.41292809,259.41292809,259.41292809,0,83
96,10358670,2015-08-16 23:00:00.000000,262.83932499,262.83932499,262.83932499,262.83932499,0.96804774,83
97,10358671,2015-08-17 03:00:00.000000,260.00000001,256.76429583,256.76429583,260.00000001,5.16764295,83
98,10358672,2015-08-17 07:00:00.000000,257.00000516,257.00000516,257.00000516,257.00000516,0.02827514,83
99,10358673,2015-08-17 11:00:00.000000,257.56765,257.56765,257.56765,257.56765,0.22400143,83
100,10358674,2015-08-17 15:00:00.000000,257.56765,257.56765,257.56765,257.56765,0,83
101,10358675,2015-08-17 19:00:00.000000,257.61694939,257.61694939,257.61694939,257.61694939,0.05536188,83
102,10358676,2015-08-17 23:00:00.000000,262.00000773,263.44325,262.00000773,263.884775,94.11016144,83
103,10358677,2015-08-18 03:00:00.000000,262.11753691,262.37255219,262.11753691,262.37255219,21.28868587,83
104,10358678,2015-08-18 07:00:00.000000,262.38059156,260.77699382,260,262.38059156,50.39896209,83
105,10358679,2015-08-18 11:00:00.000000,257.00393249,257.00393249,257.00393249,257.00393249,1.45027319,83
106,10358680,2015-08-18 15:00:00.000000,257.00393249,257.00393249,257.00393249,257.00393249,0,83
107,10358681,2015-08-18 19:00:00.000000,257.00393249,259.00937723,257.00393249,259.00937723,46.9958606,83
108,10358682,2015-08-18 23:00:00.000000,257.00000001,253.30499999,240.00000001,261,1476.59754204,83
109,10358683,2015-08-19 03:00:00.000000,250.99999997,178.7193125,174.57013394,250.99999998,1404.47416268,83
110,10358684,2015-08-19 07:00:00.000000,191.29999999,219,191.29999999,241.876825,2189.03884177,83
111,10358685,2015-08-19 11:00:00.000000,225.01995783,225.50825625,223.47398862,234.11732186,706.26328085,83
112,10358686,2015-08-19 15:00:00.000000,225.50825625,228.56424162,225.50825625,228.56424162,227.14098029,83
113,10358687,2015-08-19 19:00:00.000000,228.7123482,227.83037089,227.5854,228.7123482,188.88604066,83
114,10358688,2015-08-19 23:00:00.000000,228.379125,239.15061221,226.98000001,239.15061221,551.80741888,83
115,10358689,2015-08-20 03:00:00.000000,227.0000003,226.99999929,211.96715625,227.00000292,1351.32784516,83
116,10358690,2015-08-20 07:00:00.000000,226.99999785,228.9999998,226.99999785,228.9999998,379.19348362,83
117,10358691,2015-08-20 11:00:00.000000,233.7,230.00000001,230.00000001,233.810003,382.51759647,83
118,10358692,2015-08-20 15:00:00.000000,234.99999999,238.03575,234.99999999,238.983875,313.53350247,83
119,10358693,2015-08-20 19:00:00.000000,235,234.00000269,234.00000001,241.75778125,66.35607699,83
120,10358694,2015-08-20 23:00:00.000000,234.00001141,240.3901,234.00001141,240.3901,288.60666721,83
121,10358695,2015-08-21 03:00:00.000000,235.00000252,234,228.66489388,235.00000252,470.28865624,83
122,10358696,2015-08-21 07:00:00.000000,229.65637733,229.65637732,229.65637732,229.65637733,2.29927831,83
123,10358697,2015-08-21 11:00:00.000000,230,232,229.66,232,25.74799999,83
124,10358698,2015-08-21 15:00:00.000000,234,234,234,234,0.17233398,83
125,10358699,2015-08-21 19:00:00.000000,230.00004826,230,230,230.00004826,114.23255452,83
126,10358700,2015-08-21 23:00:00.000000,230,240.2090625,228,242.0500026,2460.51965699,83
127,10358701,2015-08-22 03:00:00.000000,233.13000028,233.13000186,233.13000028,240.25031249,20.05865133,83
128,10358702,2015-08-22 07:00:00.000000,233.13000271,233.99999999,233.13000271,233.99999999,2.18472141,83
129,10358703,2015-08-22 11:00:00.000000,233.99999999,233.99999999,233.99999999,233.99999999,0,83
130,10358704,2015-08-22 15:00:00.000000,228.00001889,235.00000031,228.00001889,285,797.92531494,83
131,10358705,2015-08-22 19:00:00.000000,235.0000003,229.00000385,229.00000382,235.0000003,125.90036117,83
132,10358706,2015-08-22 23:00:00.000000,230.73423872,226,225,230.73423905,157.38362082,83
133,10358707,2015-08-23 03:00:00.000000,230.25950309,230.25950309,230.25950309,230.25950309,14.59602325,83
134,10358708,2015-08-23 07:00:00.000000,230.25950309,236.14959975,230.25950309,236.14959975,74.27746264,83
135,10358709,2015-08-23 11:00:00.000000,236.14959975,236.14959975,236.14959975,236.14959975,0,83
136,10358710,2015-08-23 15:00:00.000000,226.43860568,226.43860568,226.43860568,226.43860568,2.26438605,83
137,10358711,2015-08-23 19:00:00.000000,230,234.72239999,230,234.72239999,3.38754321,83
138,10358712,2015-08-23 23:00:00.000000,234.7224,235.87000397,227.4629084,235.87000397,272.24198324,83
139,10358713,2015-08-24 03:00:00.000000,227.46290915,228.4526468,226.43859881,228.4526468,17.75399561,83
140,10358714,2015-08-24 07:00:00.000000,228.4526468,235.87000397,228,235.87000397,391.22722153,83
141,10358715,2015-08-24 11:00:00.000000,233.4540388,217,217,233.60562788,1779.59452172,83
142,10358716,2015-08-24 15:00:00.000000,235.19999814,236.99999909,225.00000065,236.99999909,278.32140441,83
143,10358717,2015-08-24 19:00:00.000000,228.5514,220,217,229.26533092,1611.84135853,83
144,10358718,2015-08-24 23:00:00.000000,215.95897988,215.8125,201.45752417,229.476,2212.5184128,83
145,10358719,2015-08-25 03:00:00.000000,214.63083875,211,210.92938199,215.4954,166.85256288,83
146,10358720,2015-08-25 07:00:00.000000,214.965,204.99999983,197.57400001,215.51677904,481.68363633,83
147,10358721,2015-08-25 11:00:00.000000,204.99801846,204.99802037,199.68321766,204.99802037,1776.43200132,83
148,10358722,2015-08-25 15:00:00.000000,204.99802037,205.71409217,204.99802036,205.71409217,408.85992672,83
149,10358723,2015-08-25 19:00:00.000000,198.84807815,205,198.84807796,208,608.64680176,83
150,10358724,2015-08-25 23:00:00.000000,205,209.99999998,205,209.99999998,1407.92796396,83
151,10358725,2015-08-26 03:00:00.000000,209.99999998,219.99000003,209.99999998,219.99000003,380.72453277,83
152,10358726,2015-08-26 07:00:00.000000,219.99000003,217.25620001,217.25620001,223.4990014,249.48556975,83
153,10358727,2015-08-26 11:00:00.000000,216.15825722,224.4990014,216.15825722,224.4990014,314.90295671,83
154,10358728,2015-08-26 15:00:00.000000,224.49900139,226,224.49900139,227.99000003,326.24166987,83
155,10358729,2015-08-26 19:00:00.000000,227.98,227.98,225.15010001,227.98,220.43298057,83
156,10358730,2015-08-26 23:00:00.000000,224.63617117,227.97999999,224.63617117,227.97999999,8.57706203,83
157,10358731,2015-08-27 03:00:00.000000,222.5237072,227.97999999,222,227.97999999,217.95846616,83
158,10358732,2015-08-27 07:00:00.000000,227.97999999,227.97999999,227.97999999,227.97999999,0,83
159,10358733,2015-08-27 11:00:00.000000,222.00000001,229.19941841,222,229.19941841,208.98175964,83
160,10358734,2015-08-27 15:00:00.000000,223.00000001,223.048,223,223.048,16.96968763,83
161,10358735,2015-08-27 19:00:00.000000,223.3959,223.3959,223.3959,223.3959,0.33458674,83
162,10358736,2015-08-27 23:00:00.000000,224.03290001,224.03290001,224.03290001,224.03290001,1.01232402,83
163,10358737,2015-08-28 03:00:00.000000,224.00000001,219.99999999,208.3,224.00000001,1379.72172454,83
164,10358738,2015-08-28 07:00:00.000000,215.4287159,224.70496238,212.183456,224.70496238,42.05278861,83
165,10358739,2015-08-28 11:00:00.000000,224.70496238,224.70496238,224.70496238,224.70496238,0,83
166,10358740,2015-08-28 15:00:00.000000,224.70496238,224.70496238,224.70496238,224.70496238,0,83
167,10358741,2015-08-28 19:00:00.000000,225.57384025,229.99000003,225.57384024,229.99000003,45.51539121,83
168,10358742,2015-08-28 23:00:00.000000,229.99000003,233.99000003,229.99000003,233.99000003,214.05953371,83
169,10358743,2015-08-29 03:00:00.000000,230.14,230.14,230.14,230.14,5.06540441,83
170,10358744,2015-08-29 07:00:00.000000,232,230.14,230.14,232,6.59323273,83
171,10358745,2015-08-29 11:00:00.000000,232,232,232,232,4.13291992,83
172,10358746,2015-08-29 15:00:00.000000,232,232,232,232,0,83
173,10358747,2015-08-29 19:00:00.000000,227.96000001,223.5947,220,232,639.93068819,83
174,10358748,2015-08-29 23:00:00.000000,223.5947,223.5947,223.5947,223.5947,0,83
175,10358749,2015-08-30 03:00:00.000000,231.98749999,235,231.98749999,235,274.86080529,83
176,10358750,2015-08-30 07:00:00.000000,235,235,235,235,0,83
177,10358751,2015-08-30 11:00:00.000000,226.90000001,223.684425,223.684425,226.90000001,406.33950565,83
178,10358752,2015-08-30 15:00:00.000000,222.9351,215,215,223.25035,516.5946534,83
179,10358753,2015-08-30 19:00:00.000000,211.01100212,211.01100212,211.01100212,211.01100212,0.0211011,83
180,10358754,2015-08-30 23:00:00.000000,225,225,225,225,12.99213225,83
181,10358755,2015-08-31 03:00:00.000000,225,215.025,215.025,225,37.47205866,83
182,10358756,2015-08-31 07:00:00.000000,215.00000001,215.00000001,215.00000001,215.00000001,0.3225,83
183,10358757,2015-08-31 11:00:00.000000,215.02000001,211,211,215.02000001,212.0996108,83
184,10358758,2015-08-31 15:00:00.000000,212,223.99999731,212,223.99999732,172.9935735,83
185,10358759,2015-08-31 19:00:00.000000,224.99999999,226.10524588,224.99999999,226.10524589,60.31934415,83
186,10358760,2015-08-31 23:00:00.000000,226.10524588,226.10524588,226.10524588,226.10524588,0,83
187,10358761,2015-09-01 03:00:00.000000,226.12484588,225.04000001,225.04000001,226.9,178.3581619,83
188,10358762,2015-09-01 07:00:00.000000,226.11789796,226.90000001,225.18280837,226.90000001,19.80338955,83
189,10358763,2015-09-01 11:00:00.000000,229.49,226.11000001,225.18280837,229.49,6.64572398,83
190,10358764,2015-09-01 15:00:00.000000,229.49,229.5,225.1,229.5,68.2103743,83
191,10358765,2015-09-01 19:00:00.000000,225.1,226,224.5,226,483.79383267,83
192,10358766,2015-09-01 23:00:00.000000,226,224.25829994,224.25829994,226,288.84690857,83
193,10358767,2015-09-02 03:00:00.000000,224.25829994,223.94469998,223.32478814,224.25829994,128.298974,83
194,10358768,2015-09-02 07:00:00.000000,226,225,225,229,13.37938429,83
195,10358769,2015-09-02 11:00:00.000000,228.75,223.28701192,222.28830581,228.75,104.40137617,83
196,10358770,2015-09-02 15:00:00.000000,224,224,224,224,4.1701856,83
197,10358771,2015-09-02 19:00:00.000000,228.75,232.999999,228.75,232.99999999,248.27537757,83
198,10358772,2015-09-02 23:00:00.000000,232.999999,232.999999,232.999999,232.999999,2.30915581,83
199,10358773,2015-09-03 03:00:00.000000,226.00000001,226.00000001,226.00000001,226.00000001,19.25540792,83
200,10358774,2015-09-03 07:00:00.000000,226.00000001,229.82,225.0521,229.82,35.8742548,83
201,10358775,2015-09-03 11:00:00.000000,229.82,229.82,229.82,229.82,0,83
202,10358776,2015-09-03 15:00:00.000000,229.82,229.82,229.82,229.82,0,83
203,10358777,2015-09-03 19:00:00.000000,224.35971855,232.67213551,224.35971855,232.67213551,70.55207754,83
204,10358778,2015-09-03 23:00:00.000000,230,230,230,230,4.9208247,83
205,10358779,2015-09-04 03:00:00.000000,230,231.00000001,230,231.00000001,51.77274983,83
206,10358780,2015-09-04 07:00:00.000000,225.00000001,231,225.00000001,231,8.59166829,83
207,10358781,2015-09-04 11:00:00.000000,231,231,231,231,0,83
208,10358782,2015-09-04 15:00:00.000000,231.00000001,231.00000001,231.00000001,231.00000001,1.31533248,83
209,10358783,2015-09-04 19:00:00.000000,231.00000001,231.00000001,226.62992241,231.00000001,19.92262909,83
210,10358784,2015-09-04 23:00:00.000000,229,229,227.00000001,229,231.99999795,83
211,10358785,2015-09-05 03:00:00.000000,227.00000001,231.00000001,227.00000001,231.00000001,10.37472858,83
212,10358786,2015-09-05 07:00:00.000000,231.00000001,231.00000001,231.00000001,231.00000001,79.25616006,83
213,10358787,2015-09-05 11:00:00.000000,230,230,230,230,6.7255082,83
214,10358788,2015-09-05 15:00:00.000000,230,226.54264212,226.54264212,231,61.53675755,83
215,10358789,2015-09-05 19:00:00.000000,231,231.07500001,227.38526427,231.07500001,414.76412967,83
216,10358790,2015-09-05 23:00:00.000000,232.99999999,233,232.99999999,233,186.39999999,83
217,10358791,2015-09-06 03:00:00.000000,233,233.00000001,233,238.99000003,309.79504083,83
218,10358792,2015-09-06 07:00:00.000000,233.00000001,240.23395177,233.00000001,240.23395177,115.68627925,83
219,10358793,2015-09-06 11:00:00.000000,240.23395177,240.23395177,240.23395177,240.23395177,0,83
220,10358794,2015-09-06 15:00:00.000000,234.54550001,241.1932442,234.54550001,241.1932442,39.2327471,83
221,10358795,2015-09-06 19:00:00.000000,236.45887469,237.19430001,236.45887469,242.84326431,561.97141575,83
222,10358796,2015-09-06 23:00:00.000000,237.19430001,237.19430001,237.19430001,237.19430001,0,83
223,10358797,2015-09-07 03:00:00.000000,236.50000001,237.7529,236.5,243.22733484,29.88405696,83
224,10358798,2015-09-07 07:00:00.000000,237.7529,237.7529,237.7529,237.7529,0,83
225,10358799,2015-09-07 11:00:00.000000,237.7529,237.7529,237.7529,237.7529,0,83
226,10358800,2015-09-07 15:00:00.000000,237.7529,237.7529,237.7529,237.7529,0,83
227,10358801,2015-09-07 19:00:00.000000,241.4,244.95,237.77250001,245,1051.22736853,83
228,10358802,2015-09-07 23:00:00.000000,240.00000002,236.5,236.5,245,799.34265746,83
229,10358803,2015-09-08 03:00:00.000000,244,244.9,243.99999999,245,78.1705407,83
230,10358804,2015-09-08 07:00:00.000000,244.9,244.9,244.9,244.9,0,83
231,10358805,2015-09-08 11:00:00.000000,244.9,244.9,244.9,244.9,0,83
232,10358806,2015-09-08 15:00:00.000000,243.5,243.5,243.5,243.5,3.77244079,83
233,10358807,2015-09-08 19:00:00.000000,243.5,243.5,243.5,243.5,0,83
234,10358808,2015-09-08 23:00:00.000000,243.49999999,243.49999999,243.49999999,243.49999999,0.036581,83
235,10358809,2015-09-09 03:00:00.000000,239.90000002,239.90000002,239.90000002,239.90000002,23.99,83
236,10358810,2015-09-09 07:00:00.000000,242.99999999,239.97000001,239.97000001,243,9.40625678,83
237,10358811,2015-09-09 11:00:00.000000,242.99999999,239.97,239.97,242.99999999,245.25581598,83
238,10358812,2015-09-09 15:00:00.000000,239.97,239.97,239.97,239.97,0,83
239,10358813,2015-09-09 19:00:00.000000,242.99999845,240.99999857,240.99999857,242.99999845,17.00907497,83
240,10358814,2015-09-09 23:00:00.000000,240.9999974,236.5,236.5,240.9999974,473.96733176,83
241,10358815,2015-09-10 03:00:00.000000,236.6,240.59999943,236.6,240.59999943,26.3807006,83
242,10358816,2015-09-10 07:00:00.000000,240.59999866,238.99999999,238.99999999,240.59999867,36.47338718,83
243,10358817,2015-09-10 11:00:00.000000,236.50000001,236.50000001,236.50000001,238.99999999,0.40122545,83
244,10358818,2015-09-10 15:00:00.000000,236.50000001,236.50000001,236.50000001,236.50000001,15.50718911,83
245,10358819,2015-09-10 19:00:00.000000,238.99999827,242.98820087,238.99999827,242.98820087,40.09826553,83
246,10358820,2015-09-10 23:00:00.000000,242.99999835,236.53221026,236.53221026,243.65099857,79.17916022,83
247,10358821,2015-09-11 03:00:00.000000,243.83099999,243.83099999,243.83099999,243.83099999,0.75158711,83
248,10358822,2015-09-11 07:00:00.000000,236.60000033,243.79999925,236.60000033,243.79999925,22.43226248,83
249,10358823,2015-09-11 11:00:00.000000,236.70000336,240,236.5,240,129.8258071,83
250,10358824,2015-09-11 15:00:00.000000,243.69999903,247.07625,243.69999903,255.00000001,1080.55620028,83
251,10358825,2015-09-11 19:00:00.000000,238.00000017,236.37099997,236.37099997,247.07625,131.69548882,83
252,10358826,2015-09-11 23:00:00.000000,245.21298146,238.00000001,238.00000001,245.21298146,18.41833634,83
253,10358827,2015-09-12 03:00:00.000000,238.70000001,238.70000001,238.70000001,238.70000001,2.45672665,83
254,10358828,2015-09-12 07:00:00.000000,238.70000001,238.7,238.7,238.70000001,18.07756735,83
255,10358829,2015-09-12 11:00:00.000000,236.61000002,241.99999998,236.61000002,244.90709278,6.37342959,83
256,10358830,2015-09-12 15:00:00.000000,240.90000001,236.70000001,236.70000001,240.99999959,77.62417117,83
257,10358831,2015-09-12 19:00:00.000000,240.00000001,240.00000001,240,244.42599792,214.93902438,83
258,10358832,2015-09-12 23:00:00.000000,240.00000001,236.70000001,236.70000001,240.00000001,255.93920558,83
259,10358833,2015-09-13 03:00:00.000000,240.24377852,240,240,240.27824608,123.2471322,83
260,10358834,2015-09-13 07:00:00.000000,240,240,240,240,0,83
261,10358835,2015-09-13 11:00:00.000000,237.60200001,237.60200001,237.60200001,237.60200001,4.3449755,83
262,10358836,2015-09-13 15:00:00.000000,237.60200001,233.00000036,233.00000036,237.60200001,188.0812955,83
263,10358837,2015-09-13 19:00:00.000000,234.79999999,233,233,234.79999999,201.9209639,83
264,10358838,2015-09-13 23:00:00.000000,230.05905615,228,227.99999999,230.05905615,92.07792877,83
265,10358839,2015-09-14 03:00:00.000000,226.5,226.5,226.5,226.5,0.78439668,83
266,10358840,2015-09-14 07:00:00.000000,226.5,226.5,226.5,226.5,0,83
267,10358841,2015-09-14 11:00:00.000000,233.97779999,233.97779999,233.97779999,233.97779999,4.59779947,83
268,10358842,2015-09-14 15:00:00.000000,226.50000021,226.50000021,226.50000021,226.50000021,0.2265,83
269,10358843,2015-09-14 19:00:00.000000,227.50000001,233.97779927,227.1395,233.97779927,87.27635804,83
270,10358844,2015-09-14 23:00:00.000000,233.97779888,232.99999979,227.99000007,233.97779888,98.32650137,83
271,10358845,2015-09-15 03:00:00.000000,228.00000051,228.50000008,228.00000051,232.24999999,11.27921599,83
272,10358846,2015-09-15 07:00:00.000000,228.50000286,228.50000285,228.50000285,228.50000286,22.85000028,83
273,10358847,2015-09-15 11:00:00.000000,232.9999994,228.50000388,228.50000388,232.9999994,0.32168398,83
274,10358848,2015-09-15 15:00:00.000000,232.99999869,229.00000332,229.00000332,232.99999869,1.1327749,83
275,10358849,2015-09-15 19:00:00.000000,229.50000038,232.99999741,229.50000038,232.99999741,0.55971535,83
276,10358850,2015-09-15 23:00:00.000000,229.51000043,232.99999592,229.51000042,232.99999592,26.27130932,83
277,10358851,2015-09-16 03:00:00.000000,229.51000042,232.99999594,229.51000042,232.99999594,69.20289756,83
278,10358852,2015-09-16 07:00:00.000000,232.99999594,233.47357311,232.99999594,233.47357311,6.65790035,83
279,10358853,2015-09-16 11:00:00.000000,233.47357311,233.47357311,233.47357311,233.47357311,0,83
280,10358854,2015-09-16 15:00:00.000000,232.22101744,232.22101744,232.22101744,232.22101744,1.67259742,83
281,10358855,2015-09-16 19:00:00.000000,230.00003003,230.00003003,230.00003003,230.00003003,5.3880175,83
282,10358856,2015-09-16 23:00:00.000000,230.00003003,230.00003003,230.00003003,230.00003003,6.88873089,83
283,10358857,2015-09-17 03:00:00.000000,230.00003006,230.00003006,230.00003006,233.12377065,21.34872822,83
284,10358858,2015-09-17 07:00:00.000000,230.00003006,230.00003006,230.00003006,230.00003006,0,83
