,close,predictionPrice
2017-07-23,15.838072776794434,
2017-07-24,15.623023986816406,
2017-07-25,15.665226936340332,
2017-07-26,15.950665473937988,
2017-07-27,16.436758041381836,
2017-07-28,17.152902603149414,
2017-07-29,17.690898895263672,
2017-07-30,17.7927188873291,
2017-07-31,17.56578826904297,
2017-08-01,17.088537216186523,
2017-08-02,16.78959083557129,
2017-08-03,16.695890426635742,
2017-08-04,16.793445587158203,
2017-08-05,16.799880981445312,
2017-08-06,,16.602298736572266
