,close,predictionPrice
2017-07-09,0.25832200050354004,
2017-07-10,0.2555479407310486,
2017-07-11,0.2515943944454193,
2017-07-12,0.24615445733070374,
2017-07-13,0.24158324301242828,
2017-07-14,0.24048444628715515,
2017-07-15,0.24238230288028717,
2017-07-16,0.2461937516927719,
2017-07-17,0.24849723279476166,
2017-07-18,0.24890883266925812,
2017-07-19,0.24925309419631958,
2017-07-20,0.25003471970558167,
2017-07-21,0.2514945864677429,
2017-07-22,0.25358590483665466,
2017-07-23,0.2558819651603699,
2017-07-24,0.25780007243156433,
2017-07-25,0.2588317394256592,
2017-07-26,0.25806277990341187,
2017-07-27,0.25643110275268555,
2017-07-28,0.26003512740135193,
2017-07-29,0.26685085892677307,
2017-07-30,0.27055856585502625,
2017-07-31,0.2714478671550751,
2017-08-01,0.27114856243133545,
2017-08-02,0.2712410092353821,
2017-08-03,0.2719026803970337,
2017-08-04,0.27277082204818726,
2017-08-05,0.2736680209636688,
2017-08-06,,0.27485209703445435
