,close,predictionPrice
2017-07-09,53.26633834838867,
2017-07-10,47.12924575805664,
2017-07-11,42.75868225097656,
2017-07-12,41.475276947021484,
2017-07-13,40.302024841308594,
2017-07-14,39.373435974121094,
2017-07-15,38.090084075927734,
2017-07-16,38.228755950927734,
2017-07-17,46.572601318359375,
2017-07-18,51.1915168762207,
2017-07-19,52.18148422241211,
2017-07-20,51.00263977050781,
2017-07-21,51.57309341430664,
2017-07-22,52.17304992675781,
2017-07-23,50.850364685058594,
2017-07-24,50.33914566040039,
2017-07-25,51.17955780029297,
2017-07-26,47.374298095703125,
2017-07-27,42.6518440246582,
2017-07-28,40.17838668823242,
2017-07-29,39.83198165893555,
2017-07-30,39.41278076171875,
2017-07-31,39.180850982666016,
2017-08-01,40.59886169433594,
2017-08-02,42.82860565185547,
2017-08-03,45.91081619262695,
2017-08-04,48.335472106933594,
2017-08-05,50.03831481933594,
2017-08-06,,51.6427116394043
