,close,predictionPrice
2017-07-09,0.25341224670410156,
2017-07-10,0.24909597635269165,
2017-07-11,0.24529379606246948,
2017-07-12,0.23626850545406342,
2017-07-13,0.2266235053539276,
2017-07-14,0.22126798331737518,
2017-07-15,0.22512394189834595,
2017-07-16,0.24355657398700714,
2017-07-17,0.25684577226638794,
2017-07-18,0.25065597891807556,
2017-07-19,0.2436915934085846,
2017-07-20,0.2407928854227066,
2017-07-21,0.2406524419784546,
2017-07-22,0.2437528520822525,
2017-07-23,0.2516535222530365,
2017-07-24,0.2573721408843994,
2017-07-25,0.256865531206131,
2017-07-26,0.25320470333099365,
2017-07-27,0.24695968627929688,
2017-07-28,0.2407098263502121,
2017-07-29,0.2362785041332245,
2017-07-30,0.2322683036327362,
2017-07-31,0.2286980003118515,
2017-08-01,0.22941498458385468,
2017-08-02,0.23269352316856384,
2017-08-03,0.23804210126399994,
2017-08-04,0.2439483255147934,
2017-08-05,0.24664297699928284,
2017-08-06,,0.24881316721439362
