,close
2017-07-23,16.40802001953125
2017-07-24,16.452064514160156
2017-07-25,16.477304458618164
2017-07-26,16.364458084106445
2017-07-27,16.293048858642578
2017-07-28,16.244522094726562
2017-07-29,16.179101943969727
2017-07-30,16.164798736572266
2017-07-31,16.073083877563477
2017-08-01,15.96925163269043
2017-08-02,15.979631423950195
2017-08-03,16.024702072143555
2017-08-04,16.13311195373535
2017-08-05,16.14968490600586
2017-08-06,16.18865394592285
